,market,time_kst,open,high,low,close,volume_krw,volume_market
26852,KRW-BTC,2024-04-25T14:00:00,92901000.0,92930000.0,92329000.0,92687000.0,23398201798.40385,252.67105649
26853,KRW-BTC,2024-04-25T15:00:00,92687000.0,92983000.0,92650000.0,92732000.0,9753158828.83785,105.07088423
26854,KRW-BTC,2024-04-25T16:00:00,92733000.0,92950000.0,92306000.0,92501000.0,11576565157.52766,124.96801981
26855,KRW-BTC,2024-04-25T17:00:00,92501000.0,92677000.0,92000000.0,92139000.0,23356876487.07658,253.41955055
26856,KRW-BTC,2024-04-25T18:00:00,92139000.0,92538000.0,92050000.0,92202000.0,10630281153.37585,115.21069905
26857,KRW-BTC,2024-04-25T19:00:00,92203000.0,92350000.0,91705000.0,91750000.0,24759181213.3586,269.24988461
26858,KRW-BTC,2024-04-25T20:00:00,91753000.0,92707000.0,91701000.0,92517000.0,15073846588.45069,163.38224304
26859,KRW-BTC,2024-04-25T21:00:00,92486000.0,92948000.0,91710000.0,91884000.0,22229757411.99953,240.90984479
26860,KRW-BTC,2024-04-25T22:00:00,91885000.0,92026000.0,91213000.0,91793000.0,36102026854.46113,394.2764179
26861,KRW-BTC,2024-04-25T23:00:00,91794000.0,92350000.0,91344000.0,91558000.0,15794286677.20145,171.91608656
26862,KRW-BTC,2024-04-26T00:00:00,91558000.0,92420000.0,91500000.0,92344000.0,10608780159.47166,115.38382213
26863,KRW-BTC,2024-04-26T01:00:00,92344000.0,92979000.0,92199000.0,92943000.0,8450072986.21801,91.22563146
26864,KRW-BTC,2024-04-26T02:00:00,92971000.0,93471000.0,92791000.0,93033000.0,9132099646.27086,98.06750192
26865,KRW-BTC,2024-04-26T03:00:00,93093000.0,93324000.0,92754000.0,92974000.0,4329532126.97285,46.55685347
26866,KRW-BTC,2024-04-26T04:00:00,92957000.0,93160000.0,92900000.0,93131000.0,3533661377.86885,37.97427107
26867,KRW-BTC,2024-04-26T05:00:00,93159000.0,93591000.0,92852000.0,93539000.0,7213052358.13363,77.27795337
26868,KRW-BTC,2024-04-26T06:00:00,93539000.0,94000000.0,93086000.0,93128000.0,14181052535.64434,151.38521728
26869,KRW-BTC,2024-04-26T07:00:00,93128000.0,93148000.0,92803000.0,92920000.0,7957680489.16099,85.58635025
26870,KRW-BTC,2024-04-26T08:00:00,92920000.0,93072000.0,92540000.0,92745000.0,7701889650.70371,83.04295421
26871,KRW-BTC,2024-04-26T09:00:00,92761000.0,92976000.0,92050000.0,92532000.0,15222183423.87309,164.59220075
26872,KRW-BTC,2024-04-26T10:00:00,92532000.0,92926000.0,92010000.0,92600000.0,10485948057.73963,113.52500168
26873,KRW-BTC,2024-04-26T11:00:00,92600000.0,93000000.0,92500000.0,92727000.0,8673586345.89132,93.50657839
26874,KRW-BTC,2024-04-26T12:00:00,92770000.0,92770000.0,92310000.0,92456000.0,5754334308.37688,62.19219099
26875,KRW-BTC,2024-04-26T13:00:00,92392000.0,92490000.0,92164000.0,92255000.0,7533196940.32324,81.61976925
26876,KRW-BTC,2024-04-26T14:00:00,92255000.0,92552000.0,92010000.0,92490000.0,7437765490.26664,80.66041824
26877,KRW-BTC,2024-04-26T15:00:00,92490000.0,92520000.0,92145000.0,92280000.0,6887747312.73298,74.60060172
26878,KRW-BTC,2024-04-26T16:00:00,92280000.0,92562000.0,92175000.0,92331000.0,6088520811.43388,65.94724068
26879,KRW-BTC,2024-04-26T17:00:00,92339000.0,92564000.0,92253000.0,92478000.0,5613715217.62833,60.73679578
26880,KRW-BTC,2024-04-26T18:00:00,92498000.0,92770000.0,92384000.0,92510000.0,6764724153.26766,73.06810548
26881,KRW-BTC,2024-04-26T19:00:00,92510000.0,92757000.0,92100000.0,92163000.0,8047687239.68823,87.16653367
26882,KRW-BTC,2024-04-26T20:00:00,92161000.0,92396000.0,92116000.0,92300000.0,4104901330.34061,44.50507241
26883,KRW-BTC,2024-04-26T21:00:00,92360000.0,92699000.0,92004000.0,92200000.0,10097105641.16916,109.33346077
26884,KRW-BTC,2024-04-26T22:00:00,92200000.0,92682000.0,91800000.0,92565000.0,17165176991.74343,186.32029052
26885,KRW-BTC,2024-04-26T23:00:00,92565000.0,92970000.0,91892000.0,91969000.0,15838609137.6642,171.43440116
26886,KRW-BTC,2024-04-27T00:00:00,91996000.0,92264000.0,91467000.0,91649000.0,20188090475.38351,220.16362616
26887,KRW-BTC,2024-04-27T01:00:00,91648000.0,91999000.0,91465000.0,91830000.0,6273913960.68699,68.37563723
26888,KRW-BTC,2024-04-27T02:00:00,91834000.0,92178000.0,91680000.0,92083000.0,3387780305.74224,36.85320527
26889,KRW-BTC,2024-04-27T03:00:00,92083000.0,92162000.0,91875000.0,92038000.0,2183367255.04482,23.73009312
26890,KRW-BTC,2024-04-27T04:00:00,92037000.0,92091000.0,91861000.0,91871000.0,4620717919.28265,50.24195825
26891,KRW-BTC,2024-04-27T05:00:00,91871000.0,92207000.0,91866000.0,92078000.0,2352163075.34963,25.55247003
26892,KRW-BTC,2024-04-27T06:00:00,92124000.0,92205000.0,91891000.0,92134000.0,3795717094.29698,41.22945581
26893,KRW-BTC,2024-04-27T07:00:00,92134000.0,92135000.0,91897000.0,92041000.0,3646745473.84647,39.63832881
26894,KRW-BTC,2024-04-27T08:00:00,92041000.0,92211000.0,91940000.0,91951000.0,3860820950.86062,41.94408385
26895,KRW-BTC,2024-04-27T09:00:00,91955000.0,92175000.0,91000000.0,91315000.0,28351602305.7227,310.31890274
26896,KRW-BTC,2024-04-27T10:00:00,91320000.0,91442000.0,90500000.0,90502000.0,33917755289.5112,373.43870534
26897,KRW-BTC,2024-04-27T11:00:00,90502000.0,91503000.0,90440000.0,90904000.0,17743351366.49161,195.18938529
26898,KRW-BTC,2024-04-27T12:00:00,90904000.0,91070000.0,90633000.0,90903000.0,8275436647.28013,91.01660676
26899,KRW-BTC,2024-04-27T13:00:00,90922000.0,91001000.0,90580000.0,90732000.0,8499626864.30377,93.64681997
26900,KRW-BTC,2024-04-27T14:00:00,90731000.0,90852000.0,90550000.0,90690000.0,6716575887.07618,74.06569661
26901,KRW-BTC,2024-04-27T15:00:00,90690000.0,90805000.0,90500000.0,90680000.0,7740585864.21542,85.41093962
26902,KRW-BTC,2024-04-27T16:00:00,90680000.0,90852000.0,90655000.0,90690000.0,4445971688.82545,48.97321662
26903,KRW-BTC,2024-04-27T17:00:00,90690000.0,90800000.0,90577000.0,90795000.0,5587030049.72653,61.60109509
26904,KRW-BTC,2024-04-27T18:00:00,90795000.0,90795000.0,90700000.0,90737000.0,4460560767.35837,49.15237172
26905,KRW-BTC,2024-04-27T19:00:00,90737000.0,90790000.0,90500000.0,90517000.0,7570668149.87169,83.51716196
26906,KRW-BTC,2024-04-27T20:00:00,90517000.0,90613000.0,90292000.0,90464000.0,14536531785.27005,160.74730147
26907,KRW-BTC,2024-04-27T21:00:00,90496000.0,91030000.0,90400000.0,90813000.0,11665415579.21394,128.51508544
26908,KRW-BTC,2024-04-27T22:00:00,90813000.0,91261000.0,90812000.0,91129000.0,10894522883.94293,119.64927402
26909,KRW-BTC,2024-04-27T23:00:00,91129000.0,91333000.0,90837000.0,91004000.0,9231605825.29916,101.36294602
26910,KRW-BTC,2024-04-28T00:00:00,91011000.0,91312000.0,90723000.0,90850000.0,5427247055.55372,59.64468371
26911,KRW-BTC,2024-04-28T01:00:00,90850000.0,91103000.0,90650000.0,90650000.0,3765358918.15795,41.45359204
26912,KRW-BTC,2024-04-28T02:00:00,90650000.0,91596000.0,90601000.0,91281000.0,7007481288.71248,76.88765838
26913,KRW-BTC,2024-04-28T03:00:00,91281000.0,91498000.0,90600000.0,91099000.0,7057111407.83677,77.54673293
26914,KRW-BTC,2024-04-28T04:00:00,91046000.0,91235000.0,90890000.0,91150000.0,2222096849.61779,24.39120405
26915,KRW-BTC,2024-04-28T05:00:00,91163000.0,91260000.0,90900000.0,91093000.0,2610921976.5782,28.67328258
26916,KRW-BTC,2024-04-28T06:00:00,91093000.0,91347000.0,91000000.0,91270000.0,3346702636.29592,36.70721334
26917,KRW-BTC,2024-04-28T07:00:00,91270000.0,91463000.0,91150000.0,91284000.0,4205817426.20045,46.05803363
26918,KRW-BTC,2024-04-28T08:00:00,91280000.0,91598000.0,91257000.0,91499000.0,8035360731.90519,87.83920781
26919,KRW-BTC,2024-04-28T09:00:00,91499000.0,92000000.0,91481000.0,91936000.0,12610032507.07292,137.33852118
26920,KRW-BTC,2024-04-28T10:00:00,91936000.0,91950000.0,91511000.0,91796000.0,7451007750.20529,81.22425568
26921,KRW-BTC,2024-04-28T11:00:00,91797000.0,92044000.0,91537000.0,92044000.0,8579335859.2146,93.44373953
26922,KRW-BTC,2024-04-28T12:00:00,92044000.0,92630000.0,92000000.0,92197000.0,12404259674.5963,134.33398618
26923,KRW-BTC,2024-04-28T13:00:00,92197000.0,92255000.0,91893000.0,91897000.0,6921773688.8229,75.20563375
26924,KRW-BTC,2024-04-28T14:00:00,91897000.0,92075000.0,91788000.0,92054000.0,4525239758.60031,49.24483895
26925,KRW-BTC,2024-04-28T15:00:00,92054000.0,92099000.0,91814000.0,92069000.0,3734581248.81638,40.59871597
26926,KRW-BTC,2024-04-28T16:00:00,92059000.0,92071000.0,91921000.0,92000000.0,3426965406.00276,37.2537692
26927,KRW-BTC,2024-04-28T17:00:00,91921000.0,92049000.0,91518000.0,91566000.0,6786351679.14717,73.96002549
26928,KRW-BTC,2024-04-28T18:00:00,91572000.0,91800000.0,91502000.0,91639000.0,5313924785.29832,57.9763368
26929,KRW-BTC,2024-04-28T19:00:00,91639000.0,91719000.0,91100000.0,91392000.0,9582480352.26061,104.92620528
26930,KRW-BTC,2024-04-28T20:00:00,91391000.0,91394000.0,90839000.0,90960000.0,14855058971.02451,163.1430265
26931,KRW-BTC,2024-04-28T21:00:00,90977000.0,91279000.0,90957000.0,91110000.0,6664543653.03159,73.15465432
26932,KRW-BTC,2024-04-28T22:00:00,91110000.0,91420000.0,91000000.0,91296000.0,7280462672.97001,79.80115442
26933,KRW-BTC,2024-04-28T23:00:00,91300000.0,91302000.0,90900000.0,91037000.0,8370005944.50536,91.94695052
26934,KRW-BTC,2024-04-29T00:00:00,91112000.0,91137000.0,90900000.0,90994000.0,4957879749.11339,54.49042983
26935,KRW-BTC,2024-04-29T01:00:00,90994000.0,91299000.0,90961000.0,91151000.0,2755651023.61416,30.2390705
26936,KRW-BTC,2024-04-29T02:00:00,91190000.0,91259000.0,91021000.0,91230000.0,1574900648.09419,17.27994075
26937,KRW-BTC,2024-04-29T03:00:00,91230000.0,91457000.0,91127000.0,91440000.0,1487397022.43457,16.29434625
26938,KRW-BTC,2024-04-29T04:00:00,91385000.0,91442000.0,91264000.0,91358000.0,962101354.99027,10.53400905
26939,KRW-BTC,2024-04-29T05:00:00,91304000.0,91359000.0,91158000.0,91298000.0,1071636448.76081,11.7437861
26940,KRW-BTC,2024-04-29T06:00:00,91250000.0,91413000.0,91008000.0,91080000.0,2606790710.95088,28.59254447
26941,KRW-BTC,2024-04-29T07:00:00,91021000.0,91132000.0,90500000.0,90544000.0,13674104554.6544,150.73589697
26942,KRW-BTC,2024-04-29T08:00:00,90545000.0,90584000.0,90153000.0,90530000.0,22398603841.58741,247.91806335
26943,KRW-BTC,2024-04-29T09:00:00,90533000.0,90851000.0,90312000.0,90579000.0,14138520670.95634,156.12288075
26944,KRW-BTC,2024-04-29T10:00:00,90579000.0,90734000.0,90320000.0,90587000.0,9690205376.60371,107.04288476
26945,KRW-BTC,2024-04-29T11:00:00,90587000.0,90710000.0,90000000.0,90052000.0,25277837641.63397,280.38894593
26946,KRW-BTC,2024-04-29T12:00:00,90052000.0,90088000.0,89100000.0,89100000.0,56906538598.45014,634.59015385
26947,KRW-BTC,2024-04-29T13:00:00,89100000.0,89700000.0,89050000.0,89354000.0,24192877717.4989,270.83249891
26948,KRW-BTC,2024-04-29T14:00:00,89356000.0,89407000.0,88901000.0,89211000.0,30707002556.05825,344.64616857
26949,KRW-BTC,2024-04-29T15:00:00,89212000.0,89225000.0,88510000.0,88723000.0,39692131349.77274,447.14970368
26950,KRW-BTC,2024-04-29T16:00:00,88723000.0,89500000.0,88500000.0,89481000.0,23928237026.99649,269.17899754
26951,KRW-BTC,2024-04-29T17:00:00,89461000.0,89663000.0,89030000.0,89471000.0,13525887132.32956,151.39134914
26952,KRW-BTC,2024-04-29T18:00:00,89471000.0,89662000.0,89043000.0,89500000.0,8999744262.19761,100.79235906
26953,KRW-BTC,2024-04-29T19:00:00,89502000.0,89663000.0,89223000.0,89239000.0,8068050545.55736,90.14869722
26954,KRW-BTC,2024-04-29T20:00:00,89239000.0,89239000.0,88775000.0,88857000.0,15089972491.33816,169.59017884
26955,KRW-BTC,2024-04-29T21:00:00,88857000.0,89680000.0,88757000.0,89570000.0,16400498721.62348,183.90002758
26956,KRW-BTC,2024-04-29T22:00:00,89564000.0,89680000.0,88521000.0,88695000.0,19969062779.49132,224.4632586
26957,KRW-BTC,2024-04-29T23:00:00,88695000.0,89830000.0,88560000.0,89632000.0,19878155225.80674,222.55611727
26958,KRW-BTC,2024-04-30T00:00:00,89656000.0,90150000.0,89491000.0,90149000.0,10654028316.04191,118.55850309
26959,KRW-BTC,2024-04-30T01:00:00,90149000.0,90200000.0,89703000.0,89846000.0,7324650843.31821,81.35259534
26960,KRW-BTC,2024-04-30T02:00:00,89841000.0,90300000.0,89825000.0,90248000.0,4675962774.49039,51.889604
26961,KRW-BTC,2024-04-30T03:00:00,90245000.0,90251000.0,89702000.0,89991000.0,2770615704.94923,30.78548968
26962,KRW-BTC,2024-04-30T04:00:00,89976000.0,90126000.0,89496000.0,90126000.0,4470906944.61208,49.80694086
26963,KRW-BTC,2024-04-30T05:00:00,90145000.0,90336000.0,90000000.0,90076000.0,4069507579.49134,45.10161543
26964,KRW-BTC,2024-04-30T06:00:00,90076000.0,90378000.0,89900000.0,90337000.0,6277261091.63366,69.63826651
26965,KRW-BTC,2024-04-30T07:00:00,90337000.0,91698000.0,90250000.0,91572000.0,25436894785.12581,279.08016948
26966,KRW-BTC,2024-04-30T08:00:00,91572000.0,92000000.0,91202000.0,91400000.0,24874717372.9278,271.33421599
26967,KRW-BTC,2024-04-30T09:00:00,91400000.0,92540000.0,90889000.0,92297000.0,35258258084.56846,384.45314798
26968,KRW-BTC,2024-04-30T10:00:00,92277000.0,92336000.0,90899000.0,90899000.0,21141909728.95156,230.45700259
26969,KRW-BTC,2024-04-30T11:00:00,90900000.0,91247000.0,90344000.0,91029000.0,19949450883.50738,219.84559231
26970,KRW-BTC,2024-04-30T12:00:00,91029000.0,91029000.0,90582000.0,90692000.0,9264669005.87894,102.09863253
26971,KRW-BTC,2024-04-30T13:00:00,90733000.0,90800000.0,89890000.0,90038000.0,16424023873.42629,181.87186553
26972,KRW-BTC,2024-04-30T14:00:00,90057000.0,90142000.0,89557000.0,90088000.0,18419511987.37508,204.92405987
26973,KRW-BTC,2024-04-30T15:00:00,90089000.0,90351000.0,89903000.0,90152000.0,8329258677.37207,92.38875557
26974,KRW-BTC,2024-04-30T16:00:00,90161000.0,90161000.0,89708000.0,89801000.0,7652758821.51476,85.0318858
26975,KRW-BTC,2024-04-30T17:00:00,89801000.0,90000000.0,88700000.0,88852000.0,43867223533.69251,491.87324003
26976,KRW-BTC,2024-04-30T18:00:00,88853000.0,89097000.0,88326000.0,88330000.0,44963951934.98059,507.0195902
26977,KRW-BTC,2024-04-30T19:00:00,88330000.0,88650000.0,88010000.0,88610000.0,36841505251.27568,417.52573019
26978,KRW-BTC,2024-04-30T20:00:00,88650000.0,88700000.0,87289000.0,87806000.0,71845506757.42982,817.50664378
26979,KRW-BTC,2024-04-30T21:00:00,87805000.0,88237000.0,87050000.0,88020000.0,50181880463.90815,572.12011482
26980,KRW-BTC,2024-04-30T22:00:00,88020000.0,88187000.0,87460000.0,87460000.0,28923461389.33059,329.36519513
26981,KRW-BTC,2024-04-30T23:00:00,87460000.0,88450000.0,87120000.0,88053000.0,31585396022.04978,360.25952918
26982,KRW-BTC,2024-05-01T00:00:00,88110000.0,88241000.0,87300000.0,87564000.0,15684736555.99014,179.0311697
26983,KRW-BTC,2024-05-01T01:00:00,87536000.0,87742000.0,87054000.0,87063000.0,22168131386.18368,254.09811469
26984,KRW-BTC,2024-05-01T02:00:00,87064000.0,87317000.0,86710000.0,86963000.0,27017329923.78266,310.65798495
26985,KRW-BTC,2024-05-01T03:00:00,86963000.0,87090000.0,86486000.0,86778000.0,17007907364.54985,196.16906645
26986,KRW-BTC,2024-05-01T04:00:00,86887000.0,86940000.0,85606000.0,85684000.0,35053287640.60594,406.87197901
26987,KRW-BTC,2024-05-01T05:00:00,85684000.0,86584000.0,85627000.0,86300000.0,22889735599.88552,265.61811918
26988,KRW-BTC,2024-05-01T06:00:00,86300000.0,87168000.0,86300000.0,86813000.0,21256646740.0786,244.7763719
26989,KRW-BTC,2024-05-01T07:00:00,86813000.0,87980000.0,86671000.0,87207000.0,26232743983.60858,300.49494674
26990,KRW-BTC,2024-05-01T08:00:00,87150000.0,87450000.0,86704000.0,87137000.0,15184477104.31365,174.45899684
26991,KRW-BTC,2024-05-01T09:00:00,87152000.0,87625000.0,85500000.0,85562000.0,64680447483.13515,750.31469855
26992,KRW-BTC,2024-05-01T10:00:00,85562000.0,85700000.0,84500000.0,85180000.0,97179941242.5956,1142.00284311
26993,KRW-BTC,2024-05-01T11:00:00,85168000.0,85214000.0,83900000.0,84485000.0,84008315680.48862,996.20861143
26994,KRW-BTC,2024-05-01T12:00:00,84486000.0,85480000.0,84485000.0,85347000.0,26777829870.93666,315.14585561
26995,KRW-BTC,2024-05-01T13:00:00,85350000.0,85400000.0,84809000.0,84989000.0,18642888262.27175,219.16517313
26996,KRW-BTC,2024-05-01T14:00:00,84990000.0,85200000.0,84497000.0,84645000.0,17468307851.09197,206.06861477
26997,KRW-BTC,2024-05-01T15:00:00,84645000.0,84695000.0,83590000.0,83610000.0,37718858659.6418,448.53525314
26998,KRW-BTC,2024-05-01T16:00:00,83610000.0,83623000.0,80690000.0,81223000.0,217295959890.98727,2650.57332984
26999,KRW-BTC,2024-05-01T17:00:00,81222000.0,81600000.0,80005000.0,81269000.0,138226385265.99066,1713.83199492
27000,KRW-BTC,2024-05-01T18:00:00,81269000.0,82035000.0,80880000.0,81180000.0,65117342385.26578,799.06762643
27001,KRW-BTC,2024-05-01T19:00:00,81174000.0,82082000.0,80600000.0,82023000.0,43489500979.60067,534.77327644
27002,KRW-BTC,2024-05-01T20:00:00,82013000.0,82782000.0,81710000.0,82775000.0,51559236454.64075,626.85164739
27003,KRW-BTC,2024-05-01T21:00:00,82782000.0,83290000.0,82240000.0,82439000.0,58622110282.75544,707.44720806
27004,KRW-BTC,2024-05-01T22:00:00,82439000.0,82519000.0,81390000.0,81407000.0,38361351813.45146,468.28809944
27005,KRW-BTC,2024-05-01T23:00:00,81409000.0,82000000.0,81250000.0,81897000.0,22888240198.04878,280.35502066
27006,KRW-BTC,2024-05-02T00:00:00,81897000.0,81938000.0,80834000.0,80949000.0,25111793332.07841,309.47444897
27007,KRW-BTC,2024-05-02T01:00:00,80941000.0,81669000.0,80851000.0,81151000.0,12932249395.30799,159.19234742
27008,KRW-BTC,2024-05-02T02:00:00,81151000.0,81940000.0,80750000.0,81688000.0,12327856085.33882,151.74722928
27009,KRW-BTC,2024-05-02T03:00:00,81689000.0,84894000.0,81559000.0,83896000.0,73112987481.43341,877.6153228
27010,KRW-BTC,2024-05-02T04:00:00,83895000.0,84486000.0,81150000.0,81238000.0,44446346923.12442,537.64895687
27011,KRW-BTC,2024-05-02T05:00:00,81232000.0,82299000.0,81101000.0,82037000.0,20517468281.6607,250.88413369
27012,KRW-BTC,2024-05-02T06:00:00,82037000.0,83197000.0,81817000.0,82799000.0,25697859734.83559,310.91094159
27013,KRW-BTC,2024-05-02T07:00:00,82802000.0,83300000.0,82722000.0,82982000.0,26749434958.27193,321.98188717
27014,KRW-BTC,2024-05-02T08:00:00,82982000.0,83600000.0,82665000.0,83499000.0,24941866756.41463,300.15302729
27015,KRW-BTC,2024-05-02T09:00:00,83499000.0,83950000.0,81681000.0,81950000.0,58285802955.86254,704.54196826
27016,KRW-BTC,2024-05-02T10:00:00,81950000.0,82250000.0,80640000.0,80794000.0,44893813393.08414,552.33707545
27017,KRW-BTC,2024-05-02T11:00:00,80794000.0,81446000.0,80688000.0,81191000.0,22474623874.82981,277.14795132
27018,KRW-BTC,2024-05-02T12:00:00,81191000.0,81523000.0,81040000.0,81292000.0,12225307991.25404,150.36615191
27019,KRW-BTC,2024-05-02T13:00:00,81300000.0,81400000.0,80800000.0,80893000.0,14621466228.66628,180.29302994
27020,KRW-BTC,2024-05-02T14:00:00,80897000.0,81074000.0,80601000.0,80925000.0,16278419531.96346,201.42518949
27021,KRW-BTC,2024-05-02T15:00:00,80925000.0,81362000.0,80840000.0,81300000.0,9615266078.79085,118.47191523
27022,KRW-BTC,2024-05-02T16:00:00,81300000.0,81772000.0,81300000.0,81469000.0,11416188565.03706,139.95071381
27023,KRW-BTC,2024-05-02T17:00:00,81441000.0,82000000.0,81431000.0,81841000.0,13283229703.75575,162.41320766
27024,KRW-BTC,2024-05-02T18:00:00,81841000.0,81898000.0,81339000.0,81619000.0,9088279851.61621,111.39110991
27025,KRW-BTC,2024-05-02T19:00:00,81608000.0,81893000.0,81326000.0,81742000.0,10285625279.12303,126.08968431
27026,KRW-BTC,2024-05-02T20:00:00,81744000.0,83200000.0,81743000.0,83119000.0,45619520383.6678,551.9122535
27027,KRW-BTC,2024-05-02T21:00:00,83119000.0,83980000.0,82500000.0,82560000.0,56401892966.84526,676.88191074
27028,KRW-BTC,2024-05-02T22:00:00,82560000.0,83017000.0,82200000.0,82394000.0,22950533009.65998,277.88636952
27029,KRW-BTC,2024-05-02T23:00:00,82430000.0,83613000.0,82210000.0,83203000.0,21767626290.96458,262.14475729
27030,KRW-BTC,2024-05-03T00:00:00,83203000.0,83861000.0,83082000.0,83642000.0,18340347048.87292,219.38172348
27031,KRW-BTC,2024-05-03T01:00:00,83642000.0,83700000.0,83135000.0,83291000.0,7528023567.60727,90.36566115
27032,KRW-BTC,2024-05-03T02:00:00,83290000.0,83650000.0,83110000.0,83560000.0,4858563678.12485,58.24676194
27033,KRW-BTC,2024-05-03T03:00:00,83560000.0,84000000.0,83300000.0,83832000.0,8437552224.77031,100.76683293
27034,KRW-BTC,2024-05-03T04:00:00,83749000.0,83848000.0,83459000.0,83830000.0,7398786593.26044,88.43077376
27035,KRW-BTC,2024-05-03T05:00:00,83854000.0,83974000.0,82914000.0,82940000.0,10370065720.04712,124.27786873
27036,KRW-BTC,2024-05-03T06:00:00,82987000.0,84000000.0,82929000.0,83281000.0,13118162861.0062,157.20191664
27037,KRW-BTC,2024-05-03T07:00:00,83299000.0,83888000.0,83278000.0,83800000.0,12252838175.31637,146.44505972
27038,KRW-BTC,2024-05-03T08:00:00,83799000.0,83800000.0,83010000.0,83078000.0,10960479400.76291,131.33248073
27039,KRW-BTC,2024-05-03T09:00:00,83096000.0,83446000.0,82807000.0,83285000.0,18187667862.9145,218.70883491
27040,KRW-BTC,2024-05-03T10:00:00,83285000.0,83735000.0,83262000.0,83470000.0,13783168948.35765,164.934754
27041,KRW-BTC,2024-05-03T11:00:00,83469000.0,84425000.0,83440000.0,84308000.0,32395826584.73689,385.003013
27042,KRW-BTC,2024-05-03T12:00:00,84308000.0,85251000.0,84307000.0,84671000.0,44451601043.31542,524.08115886
27043,KRW-BTC,2024-05-03T13:00:00,84670000.0,84690000.0,84070000.0,84199000.0,18727509110.12624,221.93399375
27044,KRW-BTC,2024-05-03T14:00:00,84199000.0,84354000.0,83831000.0,84305000.0,17655812199.11641,209.89283431
27045,KRW-BTC,2024-05-03T15:00:00,84305000.0,84356000.0,83789000.0,83789000.0,12509600376.12449,148.80067732
27046,KRW-BTC,2024-05-03T16:00:00,83789000.0,84200000.0,83721000.0,83826000.0,13143976998.95467,156.55419424
27047,KRW-BTC,2024-05-03T17:00:00,83850000.0,84042000.0,83755000.0,83779000.0,10568915163.06584,125.95257907
27048,KRW-BTC,2024-05-03T18:00:00,83792000.0,84506000.0,83754000.0,84379000.0,19869628482.52344,236.1375126
27049,KRW-BTC,2024-05-03T19:00:00,84379000.0,84420000.0,83473000.0,83610000.0,20391109518.73983,243.06935941
27050,KRW-BTC,2024-05-03T20:00:00,83653000.0,84200000.0,83493000.0,84011000.0,9829993970.43043,117.32680208
27051,KRW-BTC,2024-05-03T21:00:00,84013000.0,85742000.0,83569000.0,85633000.0,60871482067.50715,716.05890443
27052,KRW-BTC,2024-05-03T22:00:00,85620000.0,87650000.0,85380000.0,87437000.0,122951166022.24179,1418.28404959
27053,KRW-BTC,2024-05-03T23:00:00,87437000.0,88089000.0,86550000.0,87055000.0,70161414496.01202,803.59281942
27054,KRW-BTC,2024-05-04T00:00:00,87053000.0,87225000.0,86410000.0,87098000.0,27037911479.967,311.42283952
27055,KRW-BTC,2024-05-04T01:00:00,87001000.0,87633000.0,86828000.0,87141000.0,16863268996.5207,193.32254658
27056,KRW-BTC,2024-05-04T02:00:00,87141000.0,87378000.0,86863000.0,87235000.0,5921353141.66071,67.96160312
27057,KRW-BTC,2024-05-04T03:00:00,87210000.0,87400000.0,87089000.0,87276000.0,3085489623.12149,35.36805926
27058,KRW-BTC,2024-05-04T04:00:00,87226000.0,87634000.0,87000000.0,87620000.0,4926839699.08737,56.44765112
27059,KRW-BTC,2024-05-04T05:00:00,87634000.0,89500000.0,87550000.0,88999000.0,44622911563.42147,502.90096671
27060,KRW-BTC,2024-05-04T06:00:00,88998000.0,89250000.0,88102000.0,89077000.0,35275961697.17087,397.81432968
27061,KRW-BTC,2024-05-04T07:00:00,89000000.0,89765000.0,89000000.0,89034000.0,41073326415.596,459.8246016
27062,KRW-BTC,2024-05-04T08:00:00,89034000.0,89821000.0,88900000.0,89291000.0,29032314081.57155,324.85975572
27063,KRW-BTC,2024-05-04T09:00:00,89291000.0,89899000.0,89291000.0,89788000.0,31965774979.64408,356.78843485
27064,KRW-BTC,2024-05-04T10:00:00,89788000.0,90080000.0,89166000.0,89301000.0,35248831188.4591,393.20657183
27065,KRW-BTC,2024-05-04T11:00:00,89300000.0,89316000.0,87910000.0,88273000.0,57892225699.40809,655.1189669
27066,KRW-BTC,2024-05-04T12:00:00,88273000.0,88600000.0,88170000.0,88509000.0,12374522914.0813,140.0547848
27067,KRW-BTC,2024-05-04T13:00:00,88508000.0,89400000.0,88493000.0,89254000.0,17618131190.33738,198.14878086
27068,KRW-BTC,2024-05-04T14:00:00,89174000.0,89591000.0,88958000.0,89591000.0,12860916597.20412,144.1056413
27069,KRW-BTC,2024-05-04T15:00:00,89578000.0,89600000.0,88785000.0,88843000.0,12003805015.24687,134.57653986
27070,KRW-BTC,2024-05-04T16:00:00,88843000.0,89251000.0,88842000.0,89032000.0,7617193663.89359,85.55996909
27071,KRW-BTC,2024-05-04T17:00:00,89032000.0,89338000.0,89000000.0,89286000.0,5956400136.37749,66.78500791
27072,KRW-BTC,2024-05-04T18:00:00,89226000.0,89445000.0,89131000.0,89369000.0,8618507360.6174,96.48604176
27073,KRW-BTC,2024-05-04T19:00:00,89368000.0,90990000.0,89281000.0,90985000.0,31325887208.4568,347.68408451
27074,KRW-BTC,2024-05-04T20:00:00,90956000.0,91123000.0,90130000.0,90437000.0,46081469082.51838,507.95745424
27075,KRW-BTC,2024-05-04T21:00:00,90437000.0,90734000.0,90397000.0,90618000.0,18032598677.03586,199.14709589
27076,KRW-BTC,2024-05-04T22:00:00,90656000.0,90768000.0,89707000.0,90183000.0,22605856238.5346,250.60494657
